HGNC Symbol	SZ Score	Cell Score	Total Score	entrez	SZ label	Cell Motility Label
NTNG2	0.20771055180518333	1.0	0.20771055180518333	84628	Unlabeled	Positive
ARPC1A	0.20768876957776428	1.0	0.20768876957776428	10552	Unlabeled	Positive
ITGB1	0.20734608903881507	1.0	0.20734608903881507	3688	Unlabeled	Positive
ND4	0.2067698139992059	1.0	0.2067698139992059	4538	Unlabeled	Unlabeled
CASK	0.2066978427853098	1.0	0.2066978427853098	8573	Unlabeled	Positive
SSH2	0.20667792182998224	1.0	0.20667792182998224	85464	Unlabeled	Positive
CD58	0.2064732176311792	1.0	0.2064732176311792	965	Unlabeled	Positive
PPP2CB	0.2063563162999206	1.0	0.2063563162999206	5516	Unlabeled	Positive
MAP2K2	0.20579075042817796	1.0	0.20579075042817796	5605	Unlabeled	Positive
MYL5	0.2056973370556292	1.0	0.2056973370556292	4636	Unlabeled	Positive
NCKAP5	0.20549196687229407	1.0	0.20549196687229407	344148	Unlabeled	Unlabeled
NCKAP5L	0.20549196687229407	1.0	0.20549196687229407	57701	Unlabeled	Unlabeled
APC	0.20549193369032934	1.0	0.20549193369032934	324	Unlabeled	Positive
TJP3	0.20532371953084433	1.0	0.20532371953084433	27134	Unlabeled	Positive
ARPC3	0.20530708107216386	1.0	0.20530708107216386	10094	Unlabeled	Positive
F2RL2	0.5663882652239328	0.36156019892041974	0.2047834538405566	2151	Unlabeled	Unlabeled
ENAH	0.20447802856781325	1.0	0.20447802856781325	55740	Unlabeled	Positive
SOCS4	0.7461590990093895	0.2739826513853394	0.2044346483018885	122809	Unlabeled	Unlabeled
PIK3R1	0.20419423169284065	1.0	0.20419423169284065	5295	Unlabeled	Positive
CAPN2	0.20400866017870628	1.0	0.20400866017870628	824	Unlabeled	Positive
RHOA	0.20400222232818407	1.0	0.20400222232818407	387	Unlabeled	Positive
TJP2	0.2036454494013742	1.0	0.2036454494013742	9414	Unlabeled	Positive
MYL10	0.20342637132069866	1.0	0.20342637132069866	93408	Unlabeled	Positive
ARAF	0.2034158044494242	1.0	0.2034158044494242	369	Unlabeled	Positive
MTOR	0.20339304592269788	1.0	0.20339304592269788	2475	Unlabeled	Positive
LRRC4B	0.20328086221486108	1.0	0.20328086221486108	94030	Unlabeled	Positive
PIP5K1A	0.20312617094668728	1.0	0.20312617094668728	8394	Unlabeled	Positive
WNT7A	0.5934703558998011	0.34177154637230717	0.2028312812619985	7476	Unlabeled	Unlabeled
CSNK2B	0.2027327985887438	1.0	0.2027327985887438	1460	Unlabeled	Positive
STAT5A	0.20254728961092563	1.0	0.20254728961092563	6776	Unlabeled	Positive
GAB3	0.20187018152793024	1.0	0.20187018152793024	139716	Unlabeled	Unlabeled
ARPC2	0.20179473331943235	1.0	0.20179473331943235	10109	Unlabeled	Positive
MTFR1L	0.41480548642941384	0.48459505571627653	0.201012687807679	56181	Unlabeled	Unlabeled
PPP2R1A	0.2007731441320047	1.0	0.2007731441320047	5518	Unlabeled	Positive
CYFIP2	0.20063990183661132	1.0	0.20063990183661132	26999	Unlabeled	Positive
RHOC	0.20037821727521138	1.0	0.20037821727521138	389	Unlabeled	Positive
EPB41L2	0.2001497293313097	1.0	0.2001497293313097	2037	Unlabeled	Positive
ZNF77	0.20013833992978214	1.0	0.20013833992978214	58492	Unlabeled	Unlabeled
CSNK2A2	0.20013830345752512	1.0	0.20013830345752512	1459	Unlabeled	Positive
PARD6A	0.20002646306862748	1.0	0.20002646306862748	50855	Unlabeled	Positive
CHTF8	0.637948502959596	0.31348893757331103	0.19998979841928805	54921	Unlabeled	Unlabeled
CYFIP1	0.19986779619076633	1.0	0.19986779619076633	23191	Unlabeled	Positive
WASF2	0.19965541214227625	1.0	0.19965541214227625	10163	Unlabeled	Positive
CAPN1	0.19959053469407564	1.0	0.19959053469407564	823	Unlabeled	Positive
MIR4435-2HG	0.19956576020664527	1.0	0.19956576020664527	541471	Unlabeled	Unlabeled
ARPC5L	0.19956572054722943	1.0	0.19956572054722943	81873	Unlabeled	Positive
PIP5K1C	0.199317524918659	1.0	0.199317524918659	23396	Unlabeled	Positive
ITGAE	0.19876207459038683	1.0	0.19876207459038683	3682	Unlabeled	Positive
HRAS	0.19871689387253633	1.0	0.19871689387253633	3265	Unlabeled	Positive
ARPC4	0.19826892773858282	1.0	0.19826892773858282	10093	Unlabeled	Positive
NLGN2	0.19802338326088964	1.0	0.19802338326088964	57555	Unlabeled	Positive
MYL12B	0.1978748189767879	1.0	0.1978748189767879	103910	Unlabeled	Positive
DIAPH3	0.19765583338337242	1.0	0.19765583338337242	81624	Unlabeled	Positive
PARVB	0.19726682894312791	1.0	0.19726682894312791	29780	Unlabeled	Positive
PPP1CA	0.1972213717926625	1.0	0.1972213717926625	5499	Unlabeled	Positive
LAMC3	0.1971298674018249	1.0	0.1971298674018249	10319	Unlabeled	Positive
PFN2	0.1969825005236793	1.0	0.1969825005236793	5217	Unlabeled	Positive
PARD6G	0.1965291453095185	1.0	0.1965291453095185	84552	Unlabeled	Positive
PIP4K2C	0.19650132457704805	1.0	0.19650132457704805	79837	Unlabeled	Positive
LOC399716	0.19614513115538001	1.0	0.19614513115538001	399716	Unlabeled	Unlabeled
PRKCQ	0.19614511653590577	1.0	0.19614511653590577	5588	Unlabeled	Positive
PFN1	0.19612131243275568	1.0	0.19612131243275568	5216	Unlabeled	Positive
FYN	0.1960847505276808	1.0	0.1960847505276808	2534	Unlabeled	Positive
CTNNB1	0.19595746207594403	1.0	0.19595746207594403	1499	Unlabeled	Positive
PRKCZ	0.19593880225693203	1.0	0.19593880225693203	5590	Unlabeled	Positive
AKAP2	0.25872653650502236	0.7556878985485178	0.19551651267021672	11217	Unlabeled	Unlabeled
BRPF3	0.1953223864725215	1.0	0.1953223864725215	27154	Unlabeled	Unlabeled
GJD3	0.19519872968166263	1.0	0.19519872968166263	125111	Unlabeled	Unlabeled
TJP1	0.19519869976542362	1.0	0.19519869976542362	7082	Unlabeled	Positive
LINC01963	0.1950276464262822	1.0	0.1950276464262822	150967	Unlabeled	Unlabeled
PIP4K2B	0.19502761723546272	1.0	0.19502761723546272	8396	Unlabeled	Positive
CHRM2	0.19478508111454215	1.0	0.19478508111454215	1129	Unlabeled	Positive
ARHGDIA	0.19467441549885256	1.0	0.19467441549885256	396	Unlabeled	Positive
FMN1	0.19465455751861704	1.0	0.19465455751861704	342184	Unlabeled	Unlabeled
CTNNA1	0.19465452353702453	1.0	0.19465452353702453	1495	Unlabeled	Positive
CDK4	0.1943832853261503	1.0	0.1943832853261503	1019	Unlabeled	Positive
PDPK1	0.19434636896517224	1.0	0.19434636896517224	5170	Unlabeled	Positive
NLGN1	0.1943344033528803	1.0	0.1943344033528803	22871	Unlabeled	Positive
RAPGEF1	0.19410713710154723	1.0	0.19410713710154723	2889	Unlabeled	Positive
MPZL1	0.1939462955697059	1.0	0.1939462955697059	9019	Unlabeled	Positive
CCR10	0.6060415449613746	0.3199017605216329	0.19387375718239408	2826	Unlabeled	Unlabeled
PIP5K1B	0.19339495693920156	1.0	0.19339495693920156	8395	Unlabeled	Positive
RPS6KB2	0.19303168332354861	1.0	0.19303168332354861	6199	Unlabeled	Positive
PRKCB	0.19257872493796432	1.0	0.19257872493796432	5579	Unlabeled	Positive
AKT3	0.1922981682966184	1.0	0.1922981682966184	10000	Unlabeled	Positive
ELK1	0.19225754264180686	1.0	0.19225754264180686	2002	Unlabeled	Positive
BRK1	0.19217088851511321	1.0	0.19217088851511321	55845	Unlabeled	Positive
VEGFA	0.19175059395471833	1.0	0.19175059395471833	7422	Unlabeled	Positive
ICAM3	0.19172570762406818	1.0	0.19172570762406818	3385	Unlabeled	Positive
VEGFB	0.1915608167686471	1.0	0.1915608167686471	7423	Unlabeled	Positive
ZYX	0.1914806170579285	1.0	0.1914806170579285	7791	Unlabeled	Positive
ILK	0.1914410381322426	1.0	0.1914410381322426	3611	Unlabeled	Positive
PAK4	0.19130682980876504	1.0	0.19130682980876504	10298	Unlabeled	Positive
RPTOR	0.19114833308339949	1.0	0.19114833308339949	57521	Unlabeled	Unlabeled
TIAM1	0.190909334567586	1.0	0.190909334567586	7074	Unlabeled	Positive
MPDZ	0.19072947301023385	1.0	0.19072947301023385	8777	Unlabeled	Positive
JUN	0.19059806994187492	1.0	0.19059806994187492	3725	Unlabeled	Positive
ARHGAP31	0.1904385653869544	1.0	0.1904385653869544	57514	Unlabeled	Unlabeled
RAC1	0.19043852786957058	1.0	0.19043852786957058	5879	Unlabeled	Positive
FAM110A	0.1903310171799027	1.0	0.1903310171799027	83541	Unlabeled	Unlabeled
STAT5B	0.1898213287984981	1.0	0.1898213287984981	6777	Unlabeled	Positive
EPB41L3	0.18977771830652065	1.0	0.18977771830652065	23136	Unlabeled	Positive
GLG1	0.18972301434102087	1.0	0.18972301434102087	2734	Unlabeled	Positive
GIT1	0.18966296857812975	1.0	0.18966296857812975	28964	Unlabeled	Positive
PHRF1	0.3983392093258232	0.475798691428608	0.18952927454193302	57661	Unlabeled	Unlabeled
FGF2	0.18924853768665312	1.0	0.18924853768665312	2247	Unlabeled	Positive
ATP8B3	0.1891312882170451	1.0	0.1891312882170451	148229	Unlabeled	Unlabeled
PPP2R2C	0.18913126121680482	1.0	0.18913126121680482	5522	Unlabeled	Positive
MYH10	0.1882690465080333	1.0	0.1882690465080333	4628	Unlabeled	Positive
SSH3	0.1880527370761824	1.0	0.1880527370761824	54961	Unlabeled	Positive
CLDN7	0.18774390700425178	1.0	0.18774390700425178	1366	Unlabeled	Positive
CGN	0.18762853915461197	1.0	0.18762853915461197	57530	Unlabeled	Positive
PARD3	0.1874364786421789	1.0	0.1874364786421789	56288	Unlabeled	Positive
MAGI2	0.1873219927916031	1.0	0.1873219927916031	9863	Unlabeled	Positive
MAPK8	0.18686402909051025	1.0	0.18686402909051025	5599	Unlabeled	Positive
TLN1	0.1864373882623839	1.0	0.1864373882623839	7094	Unlabeled	Positive
GXYLT2	0.18638494953463608	1.0	0.18638494953463608	727936	Unlabeled	Unlabeled
PDGFC	0.1863849200767288	1.0	0.1863849200767288	56034	Unlabeled	Positive
RHOB	0.1863162898443286	1.0	0.1863162898443286	388	Unlabeled	Positive
NECTIN2	0.18623901819472155	1.0	0.18623901819472155	5819	Unlabeled	Positive
LLGL2	0.1860347545895286	1.0	0.1860347545895286	3993	Unlabeled	Positive
PRDM11	0.6018629392482477	0.3089662303892013	0.18595532355049596	56981	Unlabeled	Unlabeled
MSN	0.18554332636138357	1.0	0.18554332636138357	4478	Unlabeled	Positive
ARHGEF1	0.18456159597641408	1.0	0.18456159597641408	9138	Unlabeled	Positive
NECTIN3	0.18455672966688488	1.0	0.18455672966688488	25945	Unlabeled	Positive
SHC1	0.1844767382352924	1.0	0.1844767382352924	6464	Unlabeled	Positive
ARPC1B	0.18441256410346096	1.0	0.18441256410346096	10095	Unlabeled	Positive
SVIL	0.18386564389947985	1.0	0.18386564389947985	6840	Unlabeled	Positive
BCL2	0.18369874989449847	1.0	0.18369874989449847	596	Unlabeled	Positive
RND3	0.18359601024718328	1.0	0.18359601024718328	390	Unlabeled	Positive
SHC2	0.1830420973739178	1.0	0.1830420973739178	25759	Unlabeled	Positive
ABL1	0.1828317349789464	1.0	0.1828317349789464	25	Unlabeled	Positive
STKLD1	0.5622705124800169	0.32421450957273074	0.18229625845091665	169436	Unlabeled	Unlabeled
EPB41L1	0.18201416800006712	1.0	0.18201416800006712	2036	Unlabeled	Positive
None	0.18191436292523255	1.0	0.18191436292523255	83747	Unlabeled	Unlabeled
ABI2	0.1818647752034322	1.0	0.1818647752034322	10152	Unlabeled	Positive
WFIKKN1	0.18174030532963523	1.0	0.18174030532963523	117166	Unlabeled	Unlabeled
DOK3	0.18174030532963523	1.0	0.18174030532963523	79930	Unlabeled	Unlabeled
TGFB1	0.18174027944997495	1.0	0.18174027944997495	7040	Unlabeled	Positive
TRAF3IP1	0.579129499588068	0.31270381871422376	0.18109600605124634	26146	Unlabeled	Unlabeled
HBEGF	0.18107541118292766	1.0	0.18107541118292766	1839	Unlabeled	Positive
CFL1	0.18098078851417768	1.0	0.18098078851417768	1072	Unlabeled	Positive
BORCS6	0.5491072254769264	0.3290752715284623	0.1806976093220601	54785	Unlabeled	Unlabeled
CNTNAP2	0.18069316638009125	1.0	0.18069316638009125	26047	Unlabeled	Positive
CD274	0.18046283720433576	1.0	0.18046283720433576	29126	Unlabeled	Positive
ARHGAP35	0.18042409668253398	1.0	0.18042409668253398	2909	Unlabeled	Positive
PTPRM	0.1804023783222064	1.0	0.1804023783222064	5797	Unlabeled	Positive
SSH1	0.18034600903420564	1.0	0.18034600903420564	54434	Unlabeled	Positive
ITGA11	0.18012036798630368	1.0	0.18012036798630368	22801	Unlabeled	Positive
LIMK1	0.17988399860236243	1.0	0.17988399860236243	3984	Unlabeled	Positive
IGF1R	0.17979425707973962	1.0	0.17979425707973962	3480	Unlabeled	Positive
MYL12A	0.17963953566948634	1.0	0.17963953566948634	10627	Unlabeled	Positive
SLC45A4	0.17957952361047835	1.0	0.17957952361047835	57210	Unlabeled	Unlabeled
F11R	0.17957949728239772	1.0	0.17957949728239772	50848	Unlabeled	Positive
CD99	0.17944463267263777	1.0	0.17944463267263777	4267	Unlabeled	Positive
FGFR4	0.17931840339633234	1.0	0.17931840339633234	2264	Unlabeled	Positive
ACTN1	0.1792949843210504	1.0	0.1792949843210504	87	Unlabeled	Positive
MAGI3	0.17901193878511223	1.0	0.17901193878511223	260425	Unlabeled	Positive
TIMP2	0.17865207325211796	1.0	0.17865207325211796	7077	Unlabeled	Positive
EME2	0.1784303057099946	1.0	0.1784303057099946	197342	Unlabeled	Unlabeled
BAIAP2	0.17843028436979638	1.0	0.17843028436979638	10458	Unlabeled	Positive
WIPF1	0.17834815887307123	1.0	0.17834815887307123	7456	Unlabeled	Positive
CNTNAP1	0.17825378911908743	1.0	0.17825378911908743	8506	Unlabeled	Positive
VIM	0.177770480899342	1.0	0.177770480899342	7431	Unlabeled	Positive
CADM1	0.177675813885361	1.0	0.177675813885361	23705	Unlabeled	Positive
GNG12	0.17745104872467754	1.0	0.17745104872467754	55970	Unlabeled	Positive
VPS18	0.3739455518304818	0.4738416389025758	0.1771909731396836	57617	Unlabeled	Unlabeled
CDH2	0.17717014553407975	1.0	0.17717014553407975	1000	Unlabeled	Positive
TMED8	0.610114022238849	0.28962610602102495	0.17670494848986287	283578	Unlabeled	Unlabeled
EIF4EBP1	0.17669132924194378	1.0	0.17669132924194378	1978	Unlabeled	Positive
PIP4K2A	0.17646178354598063	1.0	0.17646178354598063	5305	Unlabeled	Positive
CNTN1	0.17621006429317065	1.0	0.17621006429317065	1272	Unlabeled	Positive
PGF	0.17597216523054604	1.0	0.17597216523054604	5228	Unlabeled	Positive
ACTB	0.17567155009496363	1.0	0.17567155009496363	60	Unlabeled	Positive
B4GALNT4	0.44918658190963373	0.39072679225701956	0.17550923227444615	338707	Unlabeled	Unlabeled
PTPDC1	0.17524850293944752	1.0	0.17524850293944752	138639	Unlabeled	Unlabeled
USP35	0.17524850293944752	1.0	0.17524850293944752	57558	Unlabeled	Unlabeled
LAMC1	0.17524847543141076	1.0	0.17524847543141076	3915	Unlabeled	Positive
CCDC24	0.573672402568792	0.3051347786873612	0.17504740159687515	149473	Unlabeled	Unlabeled
RELN	0.1749914053528406	1.0	0.1749914053528406	5649	Unlabeled	Positive
PIK3R2	0.1747604681431514	1.0	0.1747604681431514	5296	Unlabeled	Positive
CARD19	0.5193244802882512	0.33583678280457613	0.1744082626916648	84270	Unlabeled	Unlabeled
IQGAP2	0.17409600000802558	1.0	0.17409600000802558	10788	Unlabeled	Positive
CLDN8	0.17384159071208385	1.0	0.17384159071208385	9073	Unlabeled	Positive
VASP	0.17374948954384004	1.0	0.17374948954384004	7408	Unlabeled	Positive
JAM3	0.17342239962752554	1.0	0.17342239962752554	83700	Unlabeled	Positive
ARHGAP8	0.17308325249000855	1.0	0.17308325249000855	23779	Unlabeled	Unlabeled
ITGB4	0.17308323218158345	1.0	0.17308323218158345	3691	Unlabeled	Positive
PRKCD	0.17281206749441302	1.0	0.17281206749441302	5580	Unlabeled	Positive
PIK3CD	0.17278384130877283	1.0	0.17278384130877283	5293	Unlabeled	Positive
VAV3	0.17271511154268582	1.0	0.17271511154268582	10451	Unlabeled	Positive
NEGR1	0.1726065287844731	1.0	0.1726065287844731	257194	Unlabeled	Positive
C1orf54	0.34904125019603727	0.4931743813262875	0.1721382026227846	79630	Unlabeled	Unlabeled
ABL2	0.1719706304254646	1.0	0.1719706304254646	27	Unlabeled	Positive
MAGI1	0.17160379928360736	1.0	0.17160379928360736	9223	Unlabeled	Positive
ITGA10	0.17135316537313816	1.0	0.17135316537313816	8515	Unlabeled	Positive
L1CAM	0.17118777234783256	1.0	0.17118777234783256	3897	Unlabeled	Positive
SHC3	0.1709828145210748	1.0	0.1709828145210748	53358	Unlabeled	Positive
AFAP1	0.17070254680168856	1.0	0.17070254680168856	60312	Unlabeled	Unlabeled
PRKCA	0.1707025231065208	1.0	0.1707025231065208	5578	Unlabeled	Positive
LAMA5	0.1703524829411517	1.0	0.1703524829411517	3911	Unlabeled	Positive
CD34	0.17035139033238655	1.0	0.17035139033238655	947	Unlabeled	Positive
CAV2	0.17016305301379406	1.0	0.17016305301379406	858	Unlabeled	Positive
FAM171A2	0.1697472048344558	1.0	0.1697472048344558	284069	Unlabeled	Unlabeled
CDH4	0.16974719152746096	1.0	0.16974719152746096	1002	Unlabeled	Positive
CLDN10	0.1693270400482607	1.0	0.1693270400482607	9071	Unlabeled	Positive
MRAS	0.1692287259854211	1.0	0.1692287259854211	22808	Unlabeled	Positive
RASGRF1	0.169205540102353	1.0	0.169205540102353	5923	Unlabeled	Positive
SCIN	0.16919075678529907	1.0	0.16919075678529907	85477	Unlabeled	Positive
VTN	0.16914856798458408	1.0	0.16914856798458408	7448	Unlabeled	Positive
MAP2K7	0.16887087656185107	1.0	0.16887087656185107	5609	Unlabeled	Positive
HLA-E	0.16866529317672083	1.0	0.16866529317672083	3133	Unlabeled	Positive
ITGA3	0.16856582184485716	1.0	0.16856582184485716	3675	Unlabeled	Positive
ZDHHC20	0.6046460758233889	0.2785879984148111	0.168447140013008	253832	Unlabeled	Unlabeled
CDKN1A	0.16830625192435486	1.0	0.16830625192435486	1026	Unlabeled	Positive
PPP1R12B	0.16796041919990193	1.0	0.16796041919990193	4660	Unlabeled	Positive
LAMB2	0.16794824821586885	1.0	0.16794824821586885	3913	Unlabeled	Positive
CBL	0.16788931604850302	1.0	0.16788931604850302	867	Unlabeled	Positive
PCDHA7	0.19337892062091128	0.8666127522973335	0.1675846386355755	56141	Unlabeled	Unlabeled
SELP	0.1675320619711195	1.0	0.1675320619711195	6403	Unlabeled	Positive
CLDN6	0.16738869842256707	1.0	0.16738869842256707	9074	Unlabeled	Positive
LRRC4C	0.16700236372972144	1.0	0.16700236372972144	57689	Unlabeled	Positive
NTNG1	0.16700235137985664	1.0	0.16700235137985664	22854	Unlabeled	Positive
PTPRF	0.166966850339172	1.0	0.166966850339172	5792	Unlabeled	Positive
CHAD	0.1669214984073018	1.0	0.1669214984073018	1101	Unlabeled	Positive
MYL9	0.16658809403181438	1.0	0.16658809403181438	10398	Unlabeled	Positive
ERBB3	0.16639546714424866	1.0	0.16639546714424866	2065	Unlabeled	Positive
PLAUR	0.16622073696436854	1.0	0.16622073696436854	5329	Unlabeled	Positive
FGFR1	0.1661834248983275	1.0	0.1661834248983275	2260	Unlabeled	Positive
STAC2	0.16616598054702988	0.9999999999999998	0.16616598054702986	342667	Unlabeled	Unlabeled
SRCIN1	0.16616594396662063	0.9999999999999998	0.1661659439666206	80725	Unlabeled	Unlabeled
BCAR1	0.16616585415288712	1.0	0.16616585415288712	9564	Unlabeled	Positive
FAP	0.16616030447929286	1.0	0.16616030447929286	2191	Unlabeled	Positive
RTN4RL1	0.4805055646346897	0.3449180884338736	0.16573506083563627	146760	Unlabeled	Unlabeled
CADM3	0.16547441242849548	1.0	0.16547441242849548	57863	Unlabeled	Positive
NRCAM	0.16492746107658293	1.0	0.16492746107658293	4897	Unlabeled	Positive
ACTN3	0.16488476085912612	1.0	0.16488476085912612	89	Unlabeled	Positive
NRXN3	0.16479538371332578	1.0	0.16479538371332578	9369	Unlabeled	Positive
NRXN1	0.1642915679906484	1.0	0.1642915679906484	9378	Unlabeled	Positive
ITGB5	0.16372278658115633	1.0	0.16372278658115633	3693	Unlabeled	Positive
VAV2	0.163548041172285	1.0	0.163548041172285	7410	Unlabeled	Positive
HLA-B	0.16330972609774685	1.0	0.16330972609774685	3106	Unlabeled	Positive
MYLK	0.1628069663720456	1.0	0.1628069663720456	4638	Unlabeled	Positive
TLX3	0.16275107571381564	1.0	0.16275107571381564	30012	Unlabeled	Unlabeled
CAMK2B	0.1627510618514961	1.0	0.1627510618514961	816	Unlabeled	Positive
SLC14A1	0.16267335971388255	1.0	0.16267335971388255	6563	Unlabeled	Unlabeled
ERBB4	0.16267334417073565	1.0	0.16267334417073565	2066	Unlabeled	Positive
ITGA5	0.16248082311313644	1.0	0.16248082311313644	3678	Unlabeled	Positive
PXN	0.16231930337537173	1.0	0.16231930337537173	5829	Unlabeled	Positive
DOCK1	0.16230648833837444	1.0	0.16230648833837444	1793	Unlabeled	Positive
MADCAM1	0.16205110823535576	1.0	0.16205110823535576	8174	Unlabeled	Positive
ICOSLG	0.16202930516181613	1.0	0.16202930516181613	23308	Unlabeled	Positive
PLCG1	0.16201354501255857	1.0	0.16201354501255857	5335	Unlabeled	Positive
INS-IGF2	0.16201087674186876	1.0	0.16201087674186876	723961	Unlabeled	Unlabeled
COL4A2	0.16201085393019987	1.0	0.16201085393019987	1284	Unlabeled	Positive
MYCT1	0.2622008200500047	0.6174627942675417	0.16189925100731678	80177	Unlabeled	Unlabeled
MET	0.16189182990401033	1.0	0.16189182990401033	4233	Unlabeled	Positive
THBS3	0.16173715306897954	1.0	0.16173715306897954	7059	Unlabeled	Positive
FNDC1	0.16172948504241366	1.0	0.16172948504241366	84624	Unlabeled	Unlabeled
FN1	0.16172946043719358	1.0	0.16172946043719358	2335	Unlabeled	Positive
TMSB4X	0.1615212085053337	1.0	0.1615212085053337	7114	Unlabeled	Positive
TLN2	0.16120224075346515	1.0	0.16120224075346515	83660	Unlabeled	Positive
DNAJC30	0.6019520982223222	0.2676963000934379	0.1611403495275974	84277	Unlabeled	Unlabeled
THBS1	0.1608552521897022	1.0	0.1608552521897022	7057	Unlabeled	Positive
ASB16	0.16085427830176652	1.0	0.16085427830176652	92591	Unlabeled	Unlabeled
SRC	0.16085426019730417	1.0	0.16085426019730417	6714	Unlabeled	Positive
ITGA4	0.16057230176162493	1.0	0.16057230176162493	3676	Unlabeled	Positive
CDH5	0.16054805819557474	1.0	0.16054805819557474	1003	Unlabeled	Positive
PIK3R5	0.16051722053129228	1.0	0.16051722053129228	23533	Unlabeled	Positive
CD80	0.16043875464791676	1.0	0.16043875464791676	941	Unlabeled	Positive
CHRM4	0.1604017017660778	1.0	0.1604017017660778	1132	Unlabeled	Positive
PAK6	0.160206108550675	1.0	0.160206108550675	56924	Unlabeled	Positive
CLDN4	0.1601992822125235	1.0	0.1601992822125235	1364	Unlabeled	Positive
